"c.0L..1L..2L..3L..4L..5L..6L..7L..8L..9L..10L..11L..12L..13L.." "c.51.0456..52.0305..54.075..56.0468..58.1134..57.0829..61.0952.."
"17050" 1 53.1192
"17051" 2 54.1489
"17052" 3 56.296
"17053" 4 59.1326
"17054" 5 60.226
"17055" 6 62.3938
"17056" 7 65.54
"17057" 8 68.155
"17058" 9 70.564
"17059" 10 72.1917
"17060" 11 76.3903
"17061" 12 78.4205
"17062" 0 40.3464
"17063" 1 43.3576
"17064" 2 44.4473
"17065" 3 47.6884
"17066" 4 48.3791
"17067" 5 50.7184
"17068" 6 51.6418
"17069" 7 55.6343
"17070" 8 56.6007
"17071" 9 58.6215
"17072" 10 59.5629
"17073" 11 63.8538
"17074" 12 65.7453
"17075" 13 66.6574
"17076" 14 71.8619
"17077" 15 74.7847
"17078" 16 75.6904
"17079" 17 79.7865
"17080" 18 84.144
"17081" 19 87.1472
"17082" 20 90.5699
"17083" 21 94.5291
"17084" 0 48.5626
"17085" 1 50.8436
"17086" 2 52.588
"17087" 3 55.5008
"17088" 4 55.6069
"17089" 5 57.2918
"17090" 6 59.3657
"17091" 7 62.4639
"17092" 8 63.4839
"17093" 9 66.4371
"17094" 10 67.7312
"17095" 11 69.4136
"17096" 12 71.2825
"17097" 13 74.5401
"17098" 14 77.4059
"17099" 15 79.483
"17100" 16 81.4327
"17101" 17 85.425
"17102" 18 87.5376
"17103" 19 90.3333
"17104" 20 95.6144
"17105" 0 51.2802
"17106" 1 51.2533
"17107" 2 54.515
"17108" 3 55.2505
"17109" 4 56.4338
"17110" 5 58.4776
"17111" 6 59.4086
"17112" 7 62.4771
"17113" 8 63.4988
"17114" 9 64.6233
"17115" 10 66.544
"17116" 11 69.4611
"17117" 12 72.2816
"17118" 13 72.3151
"17119" 14 76.3516
"17120" 15 79.2972
"17121" 16 83.2852
"17122" 17 82.2943
"17123" 18 86.1835
"17124" 19 89.1794
"17125" 20 92.2128
"17126" 21 95.1414
"17127" 22 97.2873
"17128" 23 101.214
"17129" 24 102.169
"17130" 25 107.217
"17131" 0 52.1064
"17132" 1 54.1904
"17133" 2 55.197
"17134" 3 58.2604
"17135" 4 59.1397
"17136" 5 61.142
"17137" 6 62.0818
"17138" 7 65.0586
"17139" 8 66.102
"17140" 9 70.0803
"17141" 10 72.1227
"17142" 11 73.1286
"17143" 12 77.1506
"17144" 13 79.0969
"17145" 14 81.1513
"17146" 15 85.1659
"17147" 16 87.1374
"17148" 17 90.1308
"17149" 18 92.1973
"17150" 19 96.1375
"17151" 20 99.1477
"17152" 21 100.251
"17153" 22 105.235
"17154" 23 107.311
"17155" 24 110.204
"17156" 25 116.324
"17157" 26 118.49
"17158" 27 121.421
"17159" 28 123.244
"17160" 29 129.29
"17161" 30 134.441
"17162" 31 140.31
"17163" 32 142.279
"17164" 33 148.408
"17165" 34 153.358
"17166" 0 82.2585
"17167" 1 85.4608
"17168" 2 87.3989
"17169" 3 91.4586
"17170" 4 95.4796
"17171" 5 97.3688
"17172" 6 101.325
"17173" 7 103.525
"17174" 8 107.499
"17175" 9 109.485
"17176" 10 113.348
"17177" 11 117.403
"17178" 0 45.0348
"17179" 1 47.0762
"17180" 2 49.029
"17181" 3 49.0236
"17182" 4 51.0452
"17183" 5 53.0432
"17184" 6 54.0377
"17185" 7 55.0631
"17186" 8 58.0161
"17187" 9 59.0743
"17188" 10 59.0862
"17189" 11 64.1407
"17190" 12 65.0681
"17191" 13 68.1434
"17192" 14 68.1461
"17193" 15 71.1657
"17194" 16 72.1663
"17195" 17 75.1611
"17196" 18 80.1946
"17197" 19 81.1374
"17198" 20 85.2379
"17199" 21 87.1854
"17200" 0 46.1067
"17201" 1 48.1774
"17202" 2 50.0745
"17203" 3 49.0908
"17204" 4 52.0559
"17205" 5 53.1372
"17206" 6 56.1524
"17207" 7 57.0871
"17208" 8 59.0799
"17209" 9 61.1085
"17210" 10 63.1242
"17211" 11 65.0527
"17212" 12 67.151
"17213" 13 69.0788
"17214" 14 73.1019
"17215" 15 75.2725
"17216" 16 79.2109
"17217" 17 80.207
"17218" 18 84.1869
"17219" 19 88.4696
"17220" 20 90.2359
"17221" 21 93.2742
"17222" 0 48.1822
"17223" 1 50.1389
"17224" 2 52.2593
"17225" 3 54.0859
"17226" 4 56.0836
"17227" 5 56.1673
"17228" 6 58.1302
"17229" 7 60.2231
"17230" 8 63.1348
"17231" 9 64.1811
"17232" 10 67.2647
"17233" 11 69.2245
"17234" 12 71.1051
"17235" 13 75.1247
"17236" 14 77.2317
"17237" 15 80.1882
"17238" 16 83.2694
"17239" 17 83.3372
"17240" 18 88.2373
"17241" 19 93.155
"17242" 0 49.1001
"17243" 1 50.1705
"17244" 2 53.0836
"17245" 3 54.0546
"17246" 4 57.0449
"17247" 5 57.1121
"17248" 6 60.2397
"17249" 7 61.0651
"17250" 8 62.1251
"17251" 9 66.1723
"17252" 10 66.1243
"17253" 11 70.0915
"17254" 12 72.293
"17255" 13 74.2491
"17256" 14 75.1916
"17257" 15 80.209
"17258" 16 81.0667
"17259" 17 85.1463
"17260" 18 88.1843
"17261" 19 91.1263
"17262" 20 94.2347
"17263" 0 47.1197
"17264" 1 50.0894
"17265" 2 51.0273
"17266" 3 54.1778
"17267" 4 53.069
"17268" 5 54.0271
"17269" 6 57.029
"17270" 7 58.1018
"17271" 8 59.0923
"17272" 9 62.0306
"17273" 10 63.0553
"17274" 11 67.0594
"17275" 12 68.0474
"17276" 13 72.0477
"17277" 14 74.0719
"17278" 15 76.1663
"17279" 16 77.1431
"17280" 17 81.1114
"17281" 18 83.0729
"17282" 0 43.0202
"17283" 1 41.0595
"17284" 2 45.0338
"17285" 3 47.0407
"17286" 4 47.0808
"17287" 5 50.0347
"17288" 6 51.0325
"17289" 7 53.0355
"17290" 8 54.0883
"17291" 9 57.1226
"17292" 10 60.0432
"17293" 11 60.0411
"17294" 12 63.0631
"17295" 13 61.0758
"17296" 14 65.1323
"17297" 15 70.1588
"17298" 16 69.1409
"17299" 17 72.1285
"17300" 18 75.0799
"17301" 19 80.2248
"17302" 20 80.2228
"17303" 21 85.2691
"17304" 22 88.1595
"17305" 23 89.4751
"17306" 0 47.0804
"17307" 1 48.1378
"17308" 2 51.2188
"17309" 3 51.1123
"17310" 4 53.1268
"17311" 5 56.1775
"17312" 6 59.0729
"17313" 7 58.0918
"17314" 8 61.0852
"17315" 9 63.0898
"17316" 10 66.062
"17317" 11 69.2046
"17318" 12 71.1564
"17319" 13 72.2324
"17320" 14 76.1611
"17321" 15 78.3016
"17322" 16 81.2985
"17323" 17 84.3966
"17324" 18 85.2517
"17325" 19 89.3419
"17326" 20 94.2669
"17327" 21 95.3079
"17328" 22 99.4501
"17329" 23 102.199
"17330" 24 105.261
"17331" 25 108.268
"17332" 26 112.242
"17333" 27 115.24
"17334" 28 118.284
"17335" 29 124.231
"17336" 30 128.18
"17337" 0 67.1736
"17338" 1 69.0692
"17339" 2 70.063
"17340" 3 72.1005
"17341" 4 74.3041
"17342" 5 76.1459
"17343" 6 81.2502
"17344" 7 84.2404
"17345" 8 86.32
"17346" 9 89.2784
"17347" 10 91.2564
"17348" 11 96.5836
"17349" 12 99.3501
"17350" 0 53.1982
"17351" 1 55.1374
"17352" 2 57.0398
"17353" 3 58.051
"17354" 4 60.0389
"17355" 5 61.0949
"17356" 6 64.0469
"17357" 7 66.1536
"17358" 8 66.184
"17359" 9 70.1488
"17360" 10 72.1275
"17361" 11 75.1271
"17362" 12 78.1178
"17363" 13 82.185
"17364" 14 85.207
"17365" 15 85.1639
"17366" 16 89.2895
"17367" 17 94.1748
"17368" 0 52.0491
"17369" 1 53.0453
"17370" 2 54.1095
"17371" 3 56.0458
"17372" 4 56.0403
"17373" 5 59.0977
"17374" 6 61.152
"17375" 7 63.1301
"17376" 8 66.1671
"17377" 9 67.1389
"17378" 10 70.1276
"17379" 11 73.1419
"17380" 12 74.2153
"17381" 13 78.0805
"17382" 14 81.1819
"17383" 0 44.1086
"17384" 1 46.1682
"17385" 2 46.0571
"17386" 3 47.0588
"17387" 4 51.0618
"17388" 5 52.0474
"17389" 6 54.0398
"17390" 7 54.0584
"17391" 8 57.0281
"17392" 9 58.0805
"17393" 10 60.0378
"17394" 11 62.1233
"17395" 12 65.0923
"17396" 13 64.1398
"17397" 14 65.0689
"17398" 15 68.212
"17399" 16 71.1963
"17400" 17 73.2701
"17401" 18 77.47
"17402" 19 79.361
"17403" 20 82.2989
"17404" 21 84.2579
"17405" 22 88.5161
"17406" 23 89.3853
"17407" 0 45.1714
"17408" 1 45.1589
"17409" 2 47.1479
"17410" 3 47.1634
"17411" 4 50.1009
"17412" 5 49.193
"17413" 6 50.1027
"17414" 7 52.1541
"17415" 8 54.0535
"17416" 9 55.0782
"17417" 10 56.0758
"17418" 11 58.0615
"17419" 12 60.0706
"17420" 13 62.0974
"17421" 14 63.101
"17422" 15 66.1131
"17423" 16 68.0603
"17424" 17 70.0778
"17425" 18 72.0432
"17426" 19 75.0528
"17427" 20 76.0403
"17428" 21 77.1205
"17429" 22 83.1961
"17430" 23 86.0642
"17431" 24 87.1232
"17432" 0 47.0378
"17433" 1 47.0476
"17434" 2 48.0849
"17435" 3 51.1295
"17436" 4 52.0631
"17437" 5 54.1108
"17438" 6 56.111
"17439" 7 59.2278
"17440" 8 60.0823
"17441" 9 61.1127
"17442" 10 64.0927
"17443" 11 66.1243
"17444" 12 68.0836
"17445" 13 69.1595
"17446" 14 73.126
"17447" 15 75.0572
"17448" 16 77.1037
"17449" 17 81.1039
"17450" 18 85.1497
"17451" 0 43.0451
"17452" 1 45.113
"17453" 2 47.1567
"17454" 3 48.1659
"17455" 4 50.0718
"17456" 5 51.1119
"17457" 6 53.0853
"17458" 7 53.0288
"17459" 8 54.1135
"17460" 9 56.0222
"17461" 10 57.076
"17462" 11 59.1452
"17463" 12 59.0703
"17464" 13 62.1492
"17465" 14 63.1214
"17466" 15 65.1014
"17467" 16 68.0742
"17468" 17 70.3244
"17469" 18 72.0538
"17470" 19 74.0634
"17471" 20 76.097
"17472" 21 79.0849
"17473" 22 81.1059
"17474" 23 86.1262
"17475" 24 89.0994
"17476" 0 49.0639
"17477" 1 50.076
"17478" 2 51.053
"17479" 3 53.1731
"17480" 4 56.0955
"17481" 5 57.0654
"17482" 6 59.1186
"17483" 7 60.2051
"17484" 8 63.1438
"17485" 9 66.2405
"17486" 10 66.1562
"17487" 11 69.1386
"17488" 12 71.3056
"17489" 13 73.2863
"17490" 14 78.3114
"17491" 15 81.3359
"17492" 16 83.2869
"17493" 17 88.18
"17494" 0 47.1056
"17495" 1 49.04
"17496" 2 50.0919
"17497" 3 51.1079
"17498" 4 52.0949
"17499" 5 55.0963
"17500" 6 56.1512
"17501" 7 58.2464
"17502" 8 60.0906
"17503" 9 62.1358
"17504" 10 63.1275
"17505" 11 66.0908
"17506" 12 66.1482
"17507" 13 69.0683
"17508" 14 71.0578
"17509" 15 75.0719
"17510" 16 76.1712
"17511" 17 81.0824
"17512" 18 84.1254
"17513" 19 87.0602
"17514" 20 89.2518
"17515" 21 92.269
"17516" 22 96.2686
"17517" 23 100.201
"17518" 24 104.408
"17519" 0 56.1164
"17520" 1 58.104
"17521" 2 59.1115
"17522" 3 61.087
"17523" 4 64.0204
"17524" 5 66.1194
"17525" 6 68.2264
"17526" 7 71.149
"17527" 8 72.165
"17528" 9 74.1375
"17529" 10 77.1895
"17530" 11 79.2703
"17531" 12 83.2154
"17532" 13 86.176
"17533" 14 90.4124
"17534" 15 93.3102
"17535" 16 97.3398
"17536" 0 54.2156
"17537" 1 52.0872
"17538" 2 57.0459
"17539" 3 57.1494
"17540" 4 60.0911
"17541" 5 61.0991
"17542" 6 62.0594
"17543" 7 65.1383
"17544" 8 68.0863
"17545" 9 69.1735
"17546" 10 72.1133
"17547" 11 73.0782
"17548" 12 75.1012
"17549" 13 79.1819
"17550" 14 80.2164
"17551" 15 83.1042
"17552" 16 86.2754
"17553" 17 87.0685
"17554" 18 92.1888
"17555" 19 94.1768
"17556" 20 99.3436
"17557" 21 103.149
"17558" 22 106.272
"17559" 0 58.1243
"17560" 1 58.0363
"17561" 2 61.1118
"17562" 3 60.0396
"17563" 4 63.1315
"17564" 5 65.0728
"17565" 6 66.1704
"17566" 7 69.1374
"17567" 8 73.0943
"17568" 9 73.0943
"17569" 10 77.1462
"17570" 11 80.1021
"17571" 12 83.1601
"17572" 13 83.1134
"17573" 14 87.1138
"17574" 15 90.1116
"17575" 16 94.152
"17576" 17 96.0919
"17577" 18 100.165
"17578" 19 104.186
"17579" 20 107.136
"17580" 0 57.0649
"17581" 1 58.0881
"17582" 2 60.0847
"17583" 3 61.0563
"17584" 4 64.1512
"17585" 5 66.093
"17586" 6 68.1167
"17587" 7 70.1074
"17588" 8 72.081
"17589" 9 74.2188
"17590" 10 76.118
"17591" 11 79.1226
"17592" 12 81.0982
"17593" 13 82.0525
"17594" 14 87.1144
"17595" 15 88.1892
"17596" 16 93.1794
"17597" 0 48.0361
"17598" 1 50.1164
"17599" 2 51.0847
"17600" 3 52.1621
"17601" 4 53.1192
"17602" 5 53.1207
"17603" 6 56.0898
"17604" 7 58.1153
"17605" 8 60.137
"17606" 9 61.0508
"17607" 10 64.1451
"17608" 11 66.0848
"17609" 12 69.0997
"17610" 13 69.1848
"17611" 14 72.1043
"17612" 15 76.1425
"17613" 16 78.1941
"17614" 17 79.1242
"17615" 18 84.1105
"17616" 19 87.0787
"17617" 20 92.0664
"17618" 0 46.0292
"17619" 1 48.0853
"17620" 2 47.1995
"17621" 3 50.1224
"17622" 4 50.1072
"17623" 5 53.1044
"17624" 6 54.2002
"17625" 7 56.0751
"17626" 8 58.0741
"17627" 9 60.0665
"17628" 10 62.1101
"17629" 11 63.1256
"17630" 12 66.1829
"17631" 13 68.1895
"17632" 14 71.0744
"17633" 15 72.131
"17634" 16 76.0853
"17635" 17 80.1664
"17636" 18 82.0968
"17637" 19 85.1033
"17638" 0 46.096
"17639" 1 48.1229
"17640" 2 49.1426
"17641" 3 52.1892
"17642" 4 50.1642
"17643" 5 54.1979
"17644" 6 57.1839
"17645" 7 58.1523
"17646" 8 58.1686
"17647" 9 62.0859
"17648" 10 61.2448
"17649" 11 65.1038
"17650" 12 67.0927
"17651" 13 69.0701
"17652" 14 70.122
"17653" 15 73.1387
"17654" 16 74.2576
"17655" 17 77.1
"17656" 18 79.2098
"17657" 19 81.0968
"17658" 20 86.1557
"17659" 21 89.1303
"17660" 22 90.2875
"17661" 23 93.2497
"17662" 24 97.1048
"17663" 25 101.277
"17664" 0 55.1273
"17665" 1 56.2394
"17666" 2 59.2401
"17667" 3 61.1227
"17668" 4 62.3475
"17669" 5 64.4588
"17670" 6 66.3532
"17671" 7 68.2137
"17672" 8 71.2736
"17673" 9 73.2374
"17674" 10 76.2619
"17675" 11 80.3625
"17676" 12 83.3821
"17677" 13 86.2393
"17678" 14 88.2018
"17679" 15 92.227
"17680" 16 95.1952
"17681" 17 101.355
"17682" 0 52.1682
"17683" 1 51.2209
"17684" 2 55.3157
"17685" 3 56.1501
"17686" 4 58.2446
"17687" 5 61.2062
"17688" 6 63.2228
"17689" 7 64.243
"17690" 8 67.2654
"17691" 9 68.1452
"17692" 10 71.155
"17693" 11 73.1382
"17694" 12 76.2785
"17695" 13 78.3172
"17696" 14 81.1989
"17697" 15 85.3141
"17698" 16 86.2808
"17699" 17 89.2933
"17700" 18 93.2651
"17701" 19 96.173
"17702" 20 100.192
"17703" 0 52.054
"17704" 1 55.1122
"17705" 2 55.1006
"17706" 3 58.1553
"17707" 4 58.1553
"17708" 5 62.1473
"17709" 6 64.0727
"17710" 7 66.1007
"17711" 8 69.0655
"17712" 9 72.0588
"17713" 10 74.0747
"17714" 11 76.1278
"17715" 12 79.1432
"17716" 13 82.1133
"17717" 14 86.1241
"17718" 15 88.0968
"17719" 16 93.1972
"17720" 0 49.022
"17721" 1 50.0301
"17722" 2 51.0728
"17723" 3 53.0904
"17724" 4 55.1277
"17725" 5 55.1779
"17726" 6 57.14
"17727" 7 60.1666
"17728" 8 61.2498
"17729" 9 65.2003
"17730" 10 66.1705
"17731" 11 69.2344
"17732" 12 71.2719
"17733" 13 74.3754
"17734" 14 74.3403
"17735" 15 79.2333
"17736" 16 82.1838
"17737" 17 86.1452
"17738" 18 89.2196
"17739" 0 47.1581
"17740" 1 46.0523
"17741" 2 50.0611
"17742" 3 52.0985
"17743" 4 51.1231
"17744" 5 52.0613
"17745" 6 56.3071
"17746" 7 58.1722
"17747" 8 60.4652
"17748" 9 60.2763
"17749" 10 63.3389
"17750" 11 63.3389
"17751" 12 68.7378
"17752" 13 69.4716
"17753" 14 71.7518
"17754" 15 74.723
"17755" 16 79.6909
"17756" 17 80.6868
"17757" 18 83.8768
"17758" 19 86.5598
"17759" 0 45.4667
"17760" 1 46.2264
"17761" 2 47.2811
"17762" 3 49.3224
"17763" 4 49.3818
"17764" 5 50.199
"17765" 6 52.2493
"17766" 7 54.2942
"17767" 8 54.412
"17768" 9 56.5552
"17769" 10 58.491
"17770" 11 59.5522
"17771" 12 59.5633
"17772" 13 62.8336
"17773" 14 65.5923
"17774" 15 67.777
"17775" 16 68.3311
"17776" 17 72.3555
"17777" 18 71.498
"17778" 19 76.6815
"17779" 20 78.6123
"17780" 21 80.3525
"17781" 22 84.2382
"17782" 0 42.0323
"17783" 1 45.0855
"17784" 2 45.134
"17785" 3 47.0982
"17786" 4 48.0344
"17787" 5 49.0458
"17788" 6 50.1053
"17789" 7 52.0626
"17790" 8 54.1551
"17791" 9 54.0399
"17792" 10 57.1078
"17793" 11 58.0513
"17794" 12 60.1596
"17795" 13 62.1286
"17796" 14 65.1435
"17797" 15 66.0775
"17798" 16 68.1236
"17799" 17 71.264
"17800" 18 74.0768
"17801" 19 76.0956
"17802" 20 80.0487
"17803" 21 83.0985
"17804" 22 84.169
"17805" 23 88.0349
"17806" 0 48.0862
"17807" 1 50.1399
"17808" 2 52.0708
"17809" 3 53.0366
"17810" 4 55.207
"17811" 5 57.0334
"17812" 6 58.2303
"17813" 7 60.1536
"17814" 8 63.1574
"17815" 9 64.2168
"17816" 10 66.2215
"17817" 11 68.1177
"17818" 12 71.1762
"17819" 13 73.168
"17820" 14 74.2272
"17821" 15 76.1854
"17822" 16 80.2613
"17823" 17 82.1506
"17824" 18 84.1882
"17825" 19 87.2521
"17826" 20 90.2901
"17827" 21 94.3289
"17828" 22 97.2227
"17829" 23 103.406
"17830" 0 53.0796
"17831" 1 55.1344
"17832" 2 57.1616
"17833" 3 60.1141
"17834" 4 61.0851
"17835" 5 63.1293
"17836" 6 64.1789
"17837" 7 67.0774
"17838" 8 70.0845
"17839" 9 72.0438
"17840" 10 74.0605
"17841" 11 77.1127
"17842" 12 78.0845
"17843" 13 83.168
"17844" 14 85.0995
"17845" 15 87.1881
"17846" 16 93.0635
"17847" 17 96.0889
"17848" 0 49.1148
"17849" 1 50.0759
"17850" 2 50.0886
"17851" 3 52.0277
"17852" 4 54.0435
"17853" 5 56.0804
"17854" 6 58.0777
"17855" 7 59.1542
"17856" 8 61.1137
"17857" 9 64.2029
"17858" 10 66.1937
"17859" 11 68.1565
"17860" 12 72.2334
"17861" 13 72.428
"17862" 14 75.2796
"17863" 15 76.2178
"17864" 16 79.2407
"17865" 17 82.3051
"17866" 18 85.4858
"17867" 19 88.2841
"17868" 20 91.1681
"17869" 0 49.1886
"17870" 1 51.2063
"17871" 2 53.051
"17872" 3 54.2008
"17873" 4 56.152
"17874" 5 56.266
"17875" 6 57.1529
"17876" 7 61.1994
"17877" 8 62.2044
"17878" 9 65.2034
"17879" 10 65.2575
"17880" 11 69.165
"17881" 12 72.2751
"17882" 13 72.1601
"17883" 14 75.1874
"17884" 15 77.1692
"17885" 16 83.2605
"17886" 17 84.1201
"17887" 18 86.2503
"17888" 0 42.298
"17889" 1 42.161
"17890" 2 45.1069
"17891" 3 48.0699
"17892" 4 50.044
"17893" 5 49.1219
"17894" 6 52.1282
"17895" 7 52.1587
"17896" 8 55.0657
"17897" 9 54.1035
"17898" 10 58.1311
"17899" 11 62.0715
"17900" 12 65.1375
"17901" 13 68.0508
"17902" 14 71.0652
"17903" 15 74.1677
"17904" 16 73.1403
"17905" 17 74.0612
"17906" 18 72.0791
"17907" 19 74.0842
"17908" 20 75.141
"17909" 21 77.0922
"17910" 22 82.1327
"17911" 23 85.088
"17912" 24 88.1244
"17913" 0 44.0964
"17914" 1 44.0581
"17915" 2 46.0804
"17916" 3 47.058
"17917" 4 49.0501
"17918" 5 47.0476
"17919" 6 52.0809
"17920" 7 52.0721
"17921" 8 55.0707
"17922" 9 54.1257
"17923" 10 57.0967
"17924" 11 57.0828
"17925" 12 61.0496
"17926" 13 62.0313
"17927" 14 63.0615
"17928" 15 66.0342
"17929" 16 68.0468
"17930" 17 68.0468
"17931" 18 73.1103
"17932" 19 75.0616
"17933" 20 77.0958
"17934" 21 81.0672
"17935" 22 83.0563
"17936" 23 87.1235
"17937" 24 88.1265
"17938" 0 49.0187
"17939" 1 49.0716
"17940" 2 50.1033
"17941" 3 54.0654
"17942" 4 52.0999
"17943" 5 54.0433
"17944" 6 57.0659
"17945" 7 57.0681
"17946" 8 59.0479
"17947" 9 61.0601
"17948" 10 65.0965
"17949" 11 65.0997
"17950" 12 68.0568
"17951" 13 69.1255
"17952" 14 73.2763
"17953" 15 75.1505
"17954" 16 79.1225
"17955" 17 82.1576
"17956" 18 83.1032
"17957" 19 90.1746
"17958" 0 46.199
"17959" 1 46.2271
"17960" 2 49.2259
"17961" 3 51.2303
"17962" 4 52.217
"17963" 5 53.1801
"17964" 6 55.1259
"17965" 7 55.0802
"17966" 8 58.2309
"17967" 9 60.1931
"17968" 0 48.1468
"17969" 1 51.0553
"17970" 2 51.0928
"17971" 3 53.0949
"17972" 4 53.0652
"17973" 5 57.0989
"17974" 6 57.1122
"17975" 7 58.0851
"17976" 8 59.0571
"17977" 9 62.0596
"17978" 10 64.1766
"17979" 11 65.1522
"17980" 12 68.0926
"17981" 13 71.1583
"17982" 14 72.0841
"17983" 15 77.0756
"17984" 16 76.1119
"17985" 17 80.1241
"17986" 18 82.1327
"17987" 0 44.0426
"17988" 1 44.0176
"17989" 2 48.0863
"17990" 3 48.0591
"17991" 4 51.0497
"17992" 5 53.0475
"17993" 6 52.1236
"17994" 7 55.0744
"17995" 8 55.1118
"17996" 9 59.132
"17997" 10 60.146
"17998" 11 62.114
"17999" 12 62.1513
"18000" 13 65.2227
"18001" 14 67.1686
"18002" 15 68.2649
"18003" 16 72.1942
"18004" 17 74.25
"18005" 18 76.1671
"18006" 19 79.2303
"18007" 20 82.1783
"18008" 21 83.1941
"18009" 22 86.2436
"18010" 23 90.1913
"18011" 0 47.0678
"18012" 1 48.0699
"18013" 2 50.0374
"18014" 3 51.047
"18015" 4 52.0314
"18016" 5 54.0614
"18017" 6 54.0319
"18018" 7 56.0387
"18019" 8 58.0946
"18020" 9 59.0454
"18021" 10 61.0372
"18022" 11 60.1553
"18023" 12 64.0762
"18024" 13 67.1805
"18025" 14 68.1101
"18026" 15 70.1056
"18027" 16 72.1896
"18028" 17 75.2163
"18029" 18 77.2244
"18030" 19 80.0891
"18031" 20 83.1066
"18032" 21 84.1351
"18033" 22 87.1353
"18034" 23 88.1631
"18035" 24 93.2032
"18036" 25 96.1229
"18037" 0 52.1398
"18038" 1 54.0224
"18039" 2 54.064
"18040" 3 58.0235
"18041" 4 58.0431
"18042" 5 61.0321
"18043" 6 64.0526
"18044" 7 66.0804
"18045" 8 68.0748
"18046" 9 70.0854
"18047" 10 74.0875
"18048" 11 76.1045
"18049" 12 79.1376
"18050" 13 82.19
"18051" 14 83.1737
"18052" 15 87.233
"18053" 16 90.2998
"18054" 17 94.1795
"18055" 0 50.0881
"18056" 1 51.0229
"18057" 2 53.1554
"18058" 3 54.0727
"18059" 4 55.0684
"18060" 5 56.0724
"18061" 6 59.0695
"18062" 7 61.0599
"18063" 8 64.1624
"18064" 9 64.1176
"18065" 10 68.2675
"18066" 11 69.1478
"18067" 12 72.1847
"18068" 13 73.0723
"18069" 14 74.0753
"18070" 15 78.0813
"18071" 16 81.0874
"18072" 17 85.1194
"18073" 18 87.1158
"18074" 0 47.0473
"18075" 1 48.0766
"18076" 2 51.1499
"18077" 3 52.0279
"18078" 4 54.0386
"18079" 5 56.0696
"18080" 6 56.0359
"18081" 7 57.0304
"18082" 8 59.1329
"18083" 9 61.1229
"18084" 10 61.0803
"18085" 11 64.0585
"18086" 12 65.0776
"18087" 13 68.1305
"18088" 14 70.0408
"18089" 15 73.0717
"18090" 16 75.0294
"18091" 17 79.1864
"18092" 18 81.1215
"18093" 19 82.2354
"18094" 20 86.0723
"18095" 21 90.0866
"18096" 0 45.0654
"18097" 1 48.101
"18098" 2 48.0465
"18099" 3 49.0249
"18100" 4 51.048
"18101" 5 51.048
"18102" 6 53.0513
"18103" 7 56.0177
"18104" 8 57.0719
"18105" 9 59.0524
"18106" 10 60.0544
"18107" 11 62.0586
"18108" 12 65.0283
"18109" 13 66.0775
"18110" 14 68.0926
"18111" 15 72.0867
"18112" 16 73.0273
"18113" 17 75.0532
"18114" 18 79.102
"18115" 19 83.0678
"18116" 0 41.0403
"18117" 1 43.0147
"18118" 2 44.0632
"18119" 3 44.1221
"18120" 4 46.1159
"18121" 5 49.1018
"18122" 6 49.0416
"18123" 7 52.0979
"18124" 8 53.0218
"18125" 9 54.12
"18126" 10 56.1339
"18127" 11 57.0648
"18128" 12 60.1171
"18129" 13 58.0788
"18130" 14 62.0791
"18131" 15 62.0307
"18132" 16 66.1129
"18133" 17 69.0768
"18134" 18 70.0745
"18135" 19 72.1736
"18136" 20 75.1046
"18137" 21 77.1491
"18138" 22 78.2072
"18139" 23 83.0685
"18140" 0 44.0634
"18141" 1 43.126
"18142" 2 46.0828
"18143" 3 46.1645
"18144" 4 48.101
"18145" 5 49.1269
"18146" 6 50.2225
"18147" 7 51.1429
"18148" 8 52.1137
"18149" 9 55.1984
"18150" 10 56.0907
"18151" 11 58.0808
"18152" 12 59.2422
"18153" 13 62.0665
"18154" 14 62.211
"18155" 15 63.0987
"18156" 16 67.2641
"18157" 17 70.1749
"18158" 18 72.2166
"18159" 19 74.1323
"18160" 20 77.1613
"18161" 21 80.1229
"18162" 0 42.05
"18163" 1 42.0275
"18164" 2 44.0575
"18165" 3 44.0309
"18166" 4 46.0317
"18167" 5 48.0475
"18168" 6 47.0448
"18169" 7 50.0186
"18170" 8 52.0285
"18171" 9 55.0499
"18172" 10 55.0586
"18173" 11 58.1635
"18174" 12 60.149
"18175" 13 62.0826
"18176" 14 62.2083
"18177" 15 66.2301
"18178" 16 69.1088
"18179" 17 71.2063
"18180" 18 73.2005
"18181" 19 76.1218
"18182" 20 78.152
"18183" 0 40.0309
"18184" 1 42.0974
"18185" 2 42.0287
"18186" 3 43.0857
"18187" 4 44.0356
"18188" 5 46.0998
"18189" 6 48.0491
"18190" 7 47.0318
"18191" 8 50.0909
