21,43.089,79.24
19,49.139,90.088
13,48.078,74.118
19,55.051,95.098
17,60.092,101.22
27,35.016,79.209
19,47.055,81.181
26,40.09,98.103
25,45.053,99.087
20,38.018,63.116
20,50.042,91.164
20,41.083,83.109
20,43.081,81.231
19,40.104,74.266
20,53.069,111.31
19,53.104,101.16
15,44.023,74.098
17,46.095,79.315
17,41.069,76.108
26,37.082,90.169
21,46.182,85.171
23,50.119,101.15
15,48.035,78.113
18,50.118,92.17
24,44.046,91.255
27,43.068,97.208
17,58.172,104.13
24,44.108,91.231
18,46.015,76.157
18,48.062,87.216
17,45.192,84.213
17,41.061,77.146
30,39.026,98.092
25,41.079,88.172
24,45.051,100.17
19,47.13,88.087
21,39.109,78.073
16,37.065,68.064
21,46.076,90.208
21,43.088,88.22
18,45.006,88.255
20,50.122,94.147
22,42.031,86.17
17,48.124,85.124
16,46.015,78.239
19,44.14,84.171
21,48.146,87.055
18,58.051,106.35
20,39.078,75.173
22,44.144,94.198
14,54.133,88.233
25,43.044,102.23
21,41.105,76.242
24,41.111,85.153
15,53.044,88.198
14,55.028,97.169
29,41.077,92.216
20,54.058,105.17
15,51.094,85.206
22,49.088,105.18
19,44.053,89.081
20,48.023,87.079
23,45.206,88.168
22,42.131,81.206
24,43.03,96.219
17,56.11,98.189
23,40.07,82.423
21,44.042,87.267
24,46.035,103.23
19,48.08,86.144
14,47.025,80.182
22,44.126,95.312
21,36.263,76.175
18,51.024,90.179
17,47.031,87.236
21,48.14,97.199
30,47.182,111.09
25,40.078,84.111
22,45.035,98.12
14,69.105,109.16
19,39.033,74.162
17,40.078,75.242
21,49.097,102.16
21,43.147,87.118
26,36.056,84.155
21,43.045,84.019
19,41.012,77.194
12,56.056,92.125
20,43.184,80.085
21,47.17,90.095
18,41.048,75.107
25,47.072,101.14
21,45.104,95.126
22,40.077,79.179
17,54.063,94.177
24,43.022,100.17
26,42.097,100.17
22,43.055,91.197
19,50.035,91.218
26,38.037,77.24
19,47.096,87.101
42,42.086,155.44
19,46.072,86.155
21,46.036,94.096
16,44.045,73.063
21,41.215,90.373
16,48.098,83.133
24,48.082,107.19
24,36.016,80.048
19,50.128,92.235
18,63.168,119.12
25,40.145,93.214
18,49.101,86.112
28,41.016,104.27
25,44.045,94.189
19,43.062,93.343
23,38.128,79.21
26,39.088,96.161
20,49.119,94.152
19,53.161,100.11
30,40.191,112.3
23,42.082,91.145
24,38.09,87.229
20,48.038,95.273
19,47.136,83.291
22,44.164,89.302
29,43.039,98.114
20,43.021,79.094
21,45.106,92.066
23,41.023,84.215
25,45.093,107.22
15,34.021,67.083
17,49.134,93.281
22,47.095,91.239
36,45.088,141.35
18,47.036,83.296
19,42.066,78.193
19,43.086,86.053
22,41.102,84.064
22,47.076,90.165
22,40.052,92.084
14,51.051,77.092
19,46.116,91.178
24,47.055,99.148
21,34.072,73.152
20,46.046,82.139
22,50.213,100.15
24,49.141,99.156
21,42.169,83.17
28,37.128,85.39
21,40.024,85.166
15,59.123,96.193
24,40.036,84.111
21,46.062,85.356
16,46.119,82.139
23,41.039,86.138
32,39.055,120.49
10,55.245,72.201
18,43.031,82.159
26,40.163,91.363
27,42.207,91.115
21,43.094,87.081
13,57.279,89.216
17,51.212,85.164
15,58.043,99.136
20,49.101,92.16
20,47.091,92.216
24,38.082,86.137
21,44.051,86.218
22,42.079,87.161
20,42.114,79.047
23,41.038,85.08
20,45.069,88.065
28,38.129,89.394
24,35.097,78.322
22,45.055,97.153
19,46.055,88.187
19,52.04,103.2
20,39.172,77.186
20,44.065,90.064
19,43.093,82.146
26,50.057,114.24
20,44.203,88.359
18,48.066,84.178
23,41.059,87.153
19,39.048,78.108
21,35.099,70.061
21,43.146,85.141
20,46.032,96.234
20,45.096,88.286
27,35.036,92.166
19,37.073,73.203
21,39.059,74.096
19,45.069,82.067
21,44.124,88.085
17,44.052,78.072
21,44.016,82.119
19,48.124,92.194
15,54.136,93.166
27,34.076,86.211
21,42.053,78.149
25,48.147,99.154
28,36.066,85.095
15,49.079,85.082
23,39.033,77.226
20,47.038,91.146
17,51.131,91.2
19,46.045,96.195
22,45.138,91.105
22,56.142,108.26
26,39.16,96.328
27,34.181,86.137
21,43.133,85.328
18,58.107,102.18
24,45.038,94.181
20,42.045,61.046
24,39.089,77.25
27,42.104,89.157
25,43.085,93.422
19,49.076,94.075
20,45.03,88.076
15,49.148,81.18
21,45.107,89.132
20,42.064,82.205
18,41.012,74.177
22,40.154,82.094
19,43.074,81.195
24,45.145,95.232
25,42.036,87.177
19,44.058,77.234
22,38.035,78.176
20,45.112,87.081
28,36.034,87.045
19,49.055,92.081
23,57.054,112.31
